3.051757812500000e-03 -3.119618261718496e-02 0.000000000000000e+00
9.155273437500000e-03 -3.108933454121246e-02 0.000000000000000e+00
1.525878906250000e-02 -3.098361238171641e-02 0.000000000000000e+00
2.136230468750000e-02 -3.087896624385284e-02 0.000000000000000e+00
2.746582031250000e-02 -3.077539779180773e-02 0.000000000000000e+00
3.356933593750000e-02 -3.067288479435481e-02 0.000000000000000e+00
3.967285156250000e-02 -3.057141930059941e-02 0.000000000000000e+00
4.577636718750000e-02 -3.047098431520485e-02 0.000000000000000e+00
5.187988281250000e-02 -3.037156958470891e-02 0.000000000000000e+00
5.798339843750000e-02 -3.027316017567989e-02 0.000000000000000e+00
6.408691406250000e-02 -3.017574511865619e-02 0.000000000000000e+00
7.019042968750000e-02 -3.007931062755841e-02 0.000000000000000e+00
7.629394531250000e-02 -2.998384555115647e-02 0.000000000000000e+00
8.239746093750000e-02 -2.988933688550326e-02 0.000000000000000e+00
8.850097656250000e-02 -2.979577352207083e-02 0.000000000000000e+00
9.460449218750000e-02 -2.970314306096782e-02 0.000000000000000e+00
1.007080078125000e-01 -2.961143454335756e-02 0.000000000000000e+00
1.068115234375000e-01 -2.952063607342247e-02 0.000000000000000e+00
1.129150390625000e-01 -2.943073689665379e-02 0.000000000000000e+00
1.190185546875000e-01 -2.934172555874849e-02 0.000000000000000e+00
1.251220703125000e-01 -2.925359153809830e-02 0.000000000000000e+00
1.312255859375000e-01 -2.916632377920601e-02 0.000000000000000e+00
1.373291015625000e-01 -2.907991200787536e-02 0.000000000000000e+00
1.434326171875000e-01 -2.899434553612380e-02 0.000000000000000e+00
1.495361328125000e-01 -2.890961434359401e-02 0.000000000000000e+00
1.556396484375000e-01 -2.882570808554642e-02 0.000000000000000e+00
1.617431640625000e-01 -2.874261699709291e-02 0.000000000000000e+00
1.678466796875000e-01 -2.866033105698030e-02 0.000000000000000e+00
1.739501953125000e-01 -2.857884075444121e-02 0.000000000000000e+00
1.800537109375000e-01 -2.849813637505956e-02 0.000000000000000e+00
1.861572265625000e-01 -2.841820865896332e-02 0.000000000000000e+00
1.922607421875000e-01 -2.833904818411097e-02 0.000000000000000e+00
1.983642578125000e-01 -2.826064593711544e-02 0.000000000000000e+00
2.044677734375000e-01 -2.818299277548406e-02 0.000000000000000e+00
2.105712890625000e-01 -2.810607992714314e-02 0.000000000000000e+00
2.166748046875000e-01 -2.802989851755979e-02 0.000000000000000e+00
2.227783203125000e-01 -2.795444001033964e-02 0.000000000000000e+00
2.288818359375000e-01 -2.787969578830123e-02 0.000000000000000e+00
2.349853515625000e-01 -2.780565754483350e-02 0.000000000000000e+00
2.410888671875000e-01 -2.773231691029306e-02 0.000000000000000e+00
2.471923828125000e-01 -2.765966580180870e-02 0.000000000000000e+00
2.532958984375000e-01 -2.758769608812398e-02 0.000000000000000e+00
2.593994140625000e-01 -2.751639990401930e-02 0.000000000000000e+00
2.655029296875000e-01 -2.744576934803912e-02 0.000000000000000e+00
2.716064453125000e-01 -2.737579676654563e-02 0.000000000000000e+00
2.777099609375000e-01 -2.730647447978295e-02 0.000000000000000e+00
2.838134765625000e-01 -2.723779503968523e-02 0.000000000000000e+00
2.899169921875000e-01 -2.716975098052501e-02 0.000000000000000e+00
2.960205078125000e-01 -2.710233505388810e-02 0.000000000000000e+00
3.021240234375000e-01 -2.703554000079132e-02 0.000000000000000e+00
3.082275390625000e-01 -2.696935876666824e-02 0.000000000000000e+00
3.143310546875000e-01 -2.690378429233745e-02 0.000000000000000e+00
3.204345703125000e-01 -2.683880971140181e-02 0.000000000000000e+00
3.265380859375000e-01 -2.677442815786098e-02 0.000000000000000e+00
3.326416015625000e-01 -2.671063294794725e-02 0.000000000000000e+00
3.387451171875000e-01 -2.664741740250698e-02 0.000000000000000e+00
3.448486328125000e-01 -2.658477501500600e-02 0.000000000000000e+00
3.509521484375000e-01 -2.652269928707235e-02 0.000000000000000e+00
3.570556640625000e-01 -2.646118388416066e-02 0.000000000000000e+00
3.631591796875000e-01 -2.640022248286468e-02 0.000000000000000e+00
3.692626953125000e-01 -2.633980891552922e-02 0.000000000000000e+00
3.753662109375000e-01 -2.627993702813664e-02 0.000000000000000e+00
3.814697265625000e-01 -2.622060081496956e-02 0.000000000000000e+00
3.875732421875000e-01 -2.616179428603826e-02 0.000000000000000e+00
3.936767578125000e-01 -2.610351159276277e-02 0.000000000000000e+00
3.997802734375000e-01 -2.604574690402938e-02 0.000000000000000e+00
4.058837890625000e-01 -2.598849452374112e-02 0.000000000000000e+00
4.119873046875000e-01 -2.593174877470027e-02 0.000000000000000e+00
4.180908203125000e-01 -2.587550410878457e-02 0.000000000000000e+00
4.241943359375000e-01 -2.581975499793951e-02 0.000000000000000e+00
4.302978515625000e-01 -2.576449603764518e-02 0.000000000000000e+00
4.364013671875000e-01 -2.570972184439994e-02 0.000000000000000e+00
4.425048828125000e-01 -2.565542715304910e-02 0.000000000000000e+00
4.486083984375000e-01 -2.560160672021615e-02 0.000000000000000e+00
4.547119140625000e-01 -2.554825541601171e-02 0.000000000000000e+00
4.608154296875000e-01 -2.549536813291995e-02 0.000000000000000e+00
4.669189453125000e-01 -2.544293987234595e-02 0.000000000000000e+00
4.730224609375000e-01 -2.539096565851864e-02 0.000000000000000e+00
4.791259765625000e-01 -2.533944062029462e-02 0.000000000000000e+00
4.852294921875000e-01 -2.528835990968028e-02 0.000000000000000e+00
4.913330078125000e-01 -2.523771877926102e-02 0.000000000000000e+00
4.974365234375000e-01 -2.518751250499324e-02 0.000000000000000e+00
5.035400390625000e-01 -2.513773645958722e-02 0.000000000000000e+00
5.096435546875000e-01 -2.508838603925371e-02 0.000000000000000e+00
5.157470703125000e-01 -2.503945673334604e-02 0.000000000000000e+00
5.218505859375000e-01 -2.499094405475650e-02 0.000000000000000e+00
5.279541015625000e-01 -2.494284360610462e-02 0.000000000000000e+00
5.340576171875000e-01 -2.489515101352360e-02 0.000000000000000e+00
5.401611328125000e-01 -2.484786198962951e-02 0.000000000000000e+00
5.462646484375000e-01 -2.480097227046946e-02 0.000000000000000e+00
5.523681640625000e-01 -2.475447767549300e-02 0.000000000000000e+00
5.584716796875000e-01 -2.470837404744580e-02 0.000000000000000e+00
5.645751953125000e-01 -2.466265730954884e-02 0.000000000000000e+00
5.706787109375000e-01 -2.461732340814119e-02 0.000000000000000e+00
5.767822265625000e-01 -2.457236836724998e-02 0.000000000000000e+00
5.828857421875000e-01 -2.452778823380424e-02 0.000000000000000e+00
5.889892578125000e-01 -2.448357912976590e-02 0.000000000000000e+00
5.950927734375000e-01 -2.443973719976003e-02 0.000000000000000e+00
6.011962890625000e-01 -2.439625866090091e-02 0.000000000000000e+00
6.072998046875000e-01 -2.435313975268835e-02 0.000000000000000e+00
6.134033203125000e-01 -2.431037678471409e-02 0.000000000000000e+00
6.195068359375000e-01 -2.426796608864256e-02 0.000000000000000e+00
6.256103515625000e-01 -2.422590406392680e-02 0.000000000000000e+00
6.317138671875000e-01 -2.418418713177292e-02 0.000000000000000e+00
6.378173828125000e-01 -2.414281177897408e-02 0.000000000000000e+00
6.439208984375000e-01 -2.410177451373944e-02 0.000000000000000e+00
6.500244140625000e-01 -2.406107190775604e-02 0.000000000000000e+00
6.561279296875000e-01 -2.402070055378009e-02 0.000000000000000e+00
6.622314453125000e-01 -2.398065710602686e-02 0.000000000000000e+00
6.683349609375000e-01 -2.394093823942066e-02 0.000000000000000e+00
6.744384765625000e-01 -2.390154068841130e-02 0.000000000000000e+00
6.805419921875000e-01 -2.386246120778893e-02 0.000000000000000e+00
6.866455078125000e-01 -2.382369661002286e-02 0.000000000000000e+00
6.927490234375000e-01 -2.378524372754041e-02 0.000000000000000e+00
6.988525390625000e-01 -2.374709944866749e-02 0.000000000000000e+00
7.049560546875000e-01 -2.370926068131960e-02 0.000000000000000e+00
7.110595703125000e-01 -2.367172438759951e-02 0.000000000000000e+00
7.171630859375000e-01 -2.363448754881637e-02 0.000000000000000e+00
7.232666015625000e-01 -2.359754719882889e-02 0.000000000000000e+00
7.293701171875000e-01 -2.356090039032008e-02 0.000000000000000e+00
7.354736328125000e-01 -2.352454422694547e-02 0.000000000000000e+00
7.415771484375000e-01 -2.348847583080069e-02 0.000000000000000e+00
7.476806640625000e-01 -2.345269237344320e-02 0.000000000000000e+00
7.537841796875000e-01 -2.341719104448456e-02 0.000000000000000e+00
7.598876953125000e-01 -2.338196908154173e-02 0.000000000000000e+00
7.659912109375000e-01 -2.334702373990465e-02 0.000000000000000e+00
7.720947265625000e-01 -2.331235232146685e-02 0.000000000000000e+00
7.781982421875000e-01 -2.327795214541689e-02 0.000000000000000e+00
7.843017578125000e-01 -2.324382057619313e-02 0.000000000000000e+00
7.904052734375000e-01 -2.320995499515597e-02 0.000000000000000e+00
7.965087890625000e-01 -2.317635282761587e-02 0.000000000000000e+00
8.026123046875000e-01 -2.314301151542939e-02 0.000000000000000e+00
8.087158203125000e-01 -2.310992854315451e-02 0.000000000000000e+00
8.148193359375000e-01 -2.307710141152083e-02 0.000000000000000e+00
8.209228515625000e-01 -2.304452766275707e-02 0.000000000000000e+00
8.270263671875000e-01 -2.301220485489566e-02 0.000000000000000e+00
8.331298828125000e-01 -2.298013058630552e-02 0.000000000000000e+00
8.392333984375000e-01 -2.294830247079870e-02 0.000000000000000e+00
8.453369140625000e-01 -2.291671816139934e-02 0.000000000000000e+00
8.514404296875000e-01 -2.288537532622071e-02 0.000000000000000e+00
8.575439453125000e-01 -2.285427167150493e-02 0.000000000000000e+00
8.636474609375000e-01 -2.282340491823204e-02 0.000000000000000e+00
8.697509765625000e-01 -2.279277282446636e-02 0.000000000000000e+00
8.758544921875000e-01 -2.276237316266300e-02 0.000000000000000e+00
8.819580078125000e-01 -2.273220374135384e-02 0.000000000000000e+00
8.880615234375000e-01 -2.270226238312337e-02 0.000000000000000e+00
8.941650390625000e-01 -2.267254694565354e-02 0.000000000000000e+00
9.002685546875000e-01 -2.264305530034964e-02 0.000000000000000e+00
9.063720703125000e-01 -2.261378535276914e-02 0.000000000000000e+00
9.124755859375000e-01 -2.258473502186528e-02 0.000000000000000e+00
9.185791015625000e-01 -2.255590225983662e-02 0.000000000000000e+00
9.246826171875000e-01 -2.252728503195253e-02 0.000000000000000e+00
9.307861328125000e-01 -2.249888133584809e-02 0.000000000000000e+00
9.368896484375000e-01 -2.247068918191315e-02 0.000000000000000e+00
9.429931640625000e-01 -2.244270661205294e-02 0.000000000000000e+00
9.490966796875000e-01 -2.241493168061808e-02 0.000000000000000e+00
9.552001953125000e-01 -2.238736247265013e-02 0.000000000000000e+00
9.613037109375000e-01 -2.235999708533338e-02 0.000000000000000e+00
9.674072265625000e-01 -2.233283364574697e-02 0.000000000000000e+00
9.735107421875000e-01 -2.230587029281380e-02 0.000000000000000e+00
9.796142578125000e-01 -2.227910519458240e-02 0.000000000000000e+00
9.857177734375000e-01 -2.225253653065348e-02 0.000000000000000e+00
9.918212890625000e-01 -2.222616250900515e-02 0.000000000000000e+00
9.979248046875000e-01 -2.219998134888684e-02 0.000000000000000e+00
1.004028320312500e+00 -2.217399129719939e-02 0.000000000000000e+00
1.010131835937500e+00 -2.214819061183568e-02 0.000000000000000e+00
1.016235351562500e+00 -2.212257757764296e-02 0.000000000000000e+00
1.022338867187500e+00 -2.209715049018450e-02 0.000000000000000e+00
1.028442382812500e+00 -2.207190767130224e-02 0.000000000000000e+00
1.034545898437500e+00 -2.204684745328757e-02 0.000000000000000e+00
1.040649414062500e+00 -2.202196819404954e-02 0.000000000000000e+00
1.046752929687500e+00 -2.199726826169001e-02 0.000000000000000e+00
1.052856445312500e+00 -2.197274604929096e-02 0.000000000000000e+00
1.058959960937500e+00 -2.194839995987116e-02 0.000000000000000e+00
1.065063476562500e+00 -2.192422842081041e-02 0.000000000000000e+00
1.071166992187500e+00 -2.190022986918029e-02 0.000000000000000e+00
1.077270507812500e+00 -2.187640276581274e-02 0.000000000000000e+00
1.083374023437500e+00 -2.185274558098592e-02 0.000000000000000e+00
1.089477539062500e+00 -2.182925680816077e-02 0.000000000000000e+00
1.095581054687500e+00 -2.180593495000523e-02 0.000000000000000e+00
1.101684570312500e+00 -2.178277853180815e-02 0.000000000000000e+00
1.107788085937500e+00 -2.175978608783008e-02 0.000000000000000e+00
1.113891601562500e+00 -2.173695617440792e-02 0.000000000000000e+00
1.119995117187500e+00 -2.171428735662497e-02 0.000000000000000e+00
1.126098632812500e+00 -2.169177822111084e-02 0.000000000000000e+00
1.132202148437500e+00 -2.166942736301523e-02 0.000000000000000e+00
1.138305664062500e+00 -2.164723339852027e-02 0.000000000000000e+00
1.144409179687500e+00 -2.162519495212111e-02 0.000000000000000e+00
1.150512695312500e+00 -2.160331066883569e-02 0.000000000000000e+00
1.156616210937500e+00 -2.158157920178422e-02 0.000000000000000e+00
1.162719726562500e+00 -2.155999922413144e-02 0.000000000000000e+00
1.168823242187500e+00 -2.153856941693410e-02 0.000000000000000e+00
1.174926757812500e+00 -2.151728848082044e-02 0.000000000000000e+00
1.181030273437500e+00 -2.149615512411237e-02 0.000000000000000e+00
1.187133789062500e+00 -2.147516807424704e-02 0.000000000000000e+00
1.193237304687500e+00 -2.145432606615633e-02 0.000000000000000e+00
1.199340820312500e+00 -2.143362785344339e-02 0.000000000000000e+00
1.205444335937500e+00 -2.141307219701538e-02 0.000000000000000e+00
1.211547851562500e+00 -2.139265787601904e-02 0.000000000000000e+00
1.217651367187500e+00 -2.137238367671810e-02 0.000000000000000e+00
1.223754882812500e+00 -2.135224840319536e-02 0.000000000000000e+00
1.229858398437500e+00 -2.133225086646923e-02 0.000000000000000e+00
1.235961914062500e+00 -2.131238989496889e-02 0.000000000000000e+00
1.242065429687500e+00 -2.129266432388210e-02 0.000000000000000e+00
1.248168945312500e+00 -2.127307300541053e-02 0.000000000000000e+00
1.254272460937500e+00 -2.125361479833964e-02 0.000000000000000e+00
1.260375976562500e+00 -2.123428857808635e-02 0.000000000000000e+00
1.266479492187500e+00 -2.121509322647964e-02 0.000000000000000e+00
1.272583007812500e+00 -2.119602764160505e-02 0.000000000000000e+00
1.278686523437500e+00 -2.117709072779779e-02 0.000000000000000e+00
1.284790039062500e+00 -2.115828140528286e-02 0.000000000000000e+00
1.290893554687500e+00 -2.113959860037355e-02 0.000000000000000e+00
1.296997070312500e+00 -2.112104125492063e-02 0.000000000000000e+00
1.303100585937500e+00 -2.110260831670527e-02 0.000000000000000e+00
1.309204101562500e+00 -2.108429874869962e-02 0.000000000000000e+00
1.315307617187500e+00 -2.106611151965471e-02 0.000000000000000e+00
1.321411132812500e+00 -2.104804561317920e-02 0.000000000000000e+00
1.327514648437500e+00 -2.103010001850692e-02 0.000000000000000e+00
1.333618164062500e+00 -2.101227373940453e-02 0.000000000000000e+00
1.339721679687500e+00 -2.099456578511931e-02 0.000000000000000e+00
1.345825195312500e+00 -2.097697517911400e-02 0.000000000000000e+00
1.351928710937500e+00 -2.095950095018767e-02 0.000000000000000e+00
1.358032226562500e+00 -2.094214214104664e-02 0.000000000000000e+00
1.364135742187500e+00 -2.092489779959690e-02 0.000000000000000e+00
1.370239257812500e+00 -2.090776698734806e-02 0.000000000000000e+00
1.376342773437500e+00 -2.089074877087523e-02 0.000000000000000e+00
1.382446289062500e+00 -2.087384223006427e-02 0.000000000000000e+00
1.388549804687500e+00 -2.085704644973619e-02 0.000000000000000e+00
1.394653320312500e+00 -2.084036052773490e-02 0.000000000000000e+00
1.400756835937500e+00 -2.082378356671229e-02 0.000000000000000e+00
1.406860351562500e+00 -2.080731468206485e-02 0.000000000000000e+00
1.412963867187500e+00 -2.079095299387326e-02 0.000000000000000e+00
1.419067382812500e+00 -2.077469763469054e-02 0.000000000000000e+00
1.425170898437500e+00 -2.075854774163199e-02 0.000000000000000e+00
